restaurant_name,address,tags,lat,lon
DOMINICK'S BAR & RESTAURANT,"2335 ARTHUR AVENUE BRONX NY, 10458",Italian,40.853985,-73.88895
AZGARDZ OF NEW YORK,"2330 ARTHUR AVE BRONX NY, 10458",American,40.85396,-73.888954
WIN HING CHINESE RESTAURANT,"9718 SEAVIEW AVENUE BROOKLYN NY, 11236",Chinese,40.634274,-73.88896
EL VAQUERO BARRAS,"2649 WEBSTER AVENUE BRONX NY, 10458","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.863525,-73.88897
ESTRELLITA POBLANA III,"2328 ARTHUR AVENUE BRONX NY, 10458",Mexican,40.853916,-73.88899
EMILIA'S RESTAURANT,"2331 ARTHUR AVE BRONX NY, 10458",Italian,40.853912,-73.88901
SAN GENNARO,"2329 ARTHUR AVE BRONX NY, 10458",Italian,40.853874,-73.889046
GOLDEN CITY RESTAURANT,"2324 ARTHUR AVE BRONX NY, 10458",Chinese,40.853836,-73.88906
LAS MARAVILLAS DE MEXICO RESTAURANT,"13-Nov BEDFORD PARK BOULEVARD BRONX NY, 10468",Mexican,40.873154,-73.889084
PAPA JOHN'S,"529 STANLEY AVE BROOKLYN NY, 11207",Pizza,40.657124,-73.8891
GURRA CAFE,"2325 ARTHUR AVENUE BRONX NY, 10458",Coffee/Tea,40.8538,-73.88911
THE BOOGIE DOWN GRIND CAFE,"1200 SENECA AVE BRONX NY, 10474",Coffee/Tea,40.818623,-73.889114
CARIBBEAN COFFEE SHOP,"527 STANLEY AVE BROOKLYN NY, 11207",Caribbean,40.657116,-73.88912
AENOS PIZZA,"1693 BOSTON ROAD BRONX NY, 10460",Pizza,40.83649,-73.88912
BIARRITZ BAKERY,"1015 E 167TH ST BRONX NY, 10459",Bakery,40.826786,-73.88915
FIVE STAR FISH & CHIPS,"521 STANLEY AVE BROOKLYN NY, 11207",American,40.65709,-73.889175
RICHARD'S DINER & CATERING,"9712 SEAVIEW AVE BROOKLYN NY, 11236",Caribbean,40.63413,-73.88918
KENNEDY FRIED CHICKEN,"870 HUNTS POINT AVE BRONX NY, 10474",American,40.818687,-73.889206
NATIONAL RESTAURANT & COFFEE SHOP,"8-Jun BEDFORD PARK BOULEVARD BRONX NY, 10468",American,40.873234,-73.889206
DOWNS RIVER RESTAURANT,"517 STANLEY AVENUE BROOKLYN NY, 11207",Caribbean,40.657074,-73.88921
LONG XIN CHINESE KITCHEN,"1687 BOSTON ROAD BRONX NY, 10460",Chinese,40.83643,-73.88921
CHOI YUAN,"4 BEDFORD PARK BOULEVARD BRONX NY, 10468",Chinese,40.873283,-73.88926
BEDFORD CAFE & RESTAURANT,"1 EAST BEDFORD PARK BOULEVARD BRONX NY, 10468",American,40.873337,-73.889305
PASQUALE'S RIGOLETTO RESTAURANT,"2311 ARTHUR AVENUE BRONX NY, 10458",Italian,40.853546,-73.88934
PRINCE COFFEE HOUSE,"2306 ARTHUR AVE BRONX NY, 10458",Coffee/Tea,40.853477,-73.88938
CATANIA'S PIZZA CAFE,"2307 ARTHUR AVE BRONX NY, 10458",Pizza/Italian,40.853474,-73.889404
LOS AMIGOS RESTAURANT,"674 E 180TH ST BRONX NY, 10457",Spanish,40.84841,-73.88941
POPEYES LOUISIANA KITCHEN,"850 PENNSYLVANIA AVENUE BROOKLYN NY, 11207",Chicken,40.657093,-73.88951
OASIS COFFEE SHOP,"390 TIFFANY ST BRONX NY, 10474",Other,40.80773,-73.88953
ALEX TACOS,"744 E. TREMONT AVE BRONX NY, 10457",Mexican,40.844616,-73.88953
MCDONALD'S RESTAURANT,"1600 BOSTON RD BRONX NY, 10460",Sandwiches/Salads/Mixed Buffet,40.83617,-73.8896
LAS CHATAS TAQUERIA & DELI GROCERY,"599 EAST 184 STREET BRONX NY, 10458",Mexican,40.853325,-73.8896
SABOR LATINO BAR & GRILL,"2968 JEROME AVE BRONX NY, 10468",Spanish,40.872845,-73.8896
MY PLACE FAMILY PIZZA,"240 EAST  198 STREET BRONX NY, 10458",Pizza,40.869343,-73.88961
XINYA,"898 HUNTS POINT AVE BRONX NY, 10474",Chinese,40.819324,-73.88963
HAPPY GARDEN,"1236-1238 SPOFFORD AVE BRONX NY, 10474",Chinese,40.81402,-73.889656
SHEAS EMERALD,"2960 JEROME AVENUE BRONX NY, 10468",Irish,40.872723,-73.889656
PLATO Y RUMBA RESTAURANT,"2958 JEROME AVE BRONX NY, 10468","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.872692,-73.88967
LOS GIRASOLES RESTAURANT,"2613 WEBSTER AVENUE BRONX NY, 10458",Mexican,40.862934,-73.88968
CHANG XING RESTAURANT,"837 PENNSYLVANIA AVENUE BROOKLYN NY, 11207",Chinese,40.65736,-73.889694
KENNEDY FRIED CHICKEN,"232 E 198TH ST BRONX NY, 10458",American,40.869453,-73.889786
EL VALLE,"733A E TREMONT AVE BRONX NY, 10457","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.84483,-73.88994
MCDONALD'S,"819 PENNSYLVANIA AVENUE BROOKLYN NY, 11207",Hamburgers,40.657753,-73.88999
PIZZA STUDIO,"444 E FORDHAM RD BRONX NY, 10458",Pizza,40.86088,-73.89
DELFINI,"500 TIFFANY ST BRONX NY, 10474",American,40.80978,-73.89007
STARBUCKS,"440 E FORDHAM RD BRONX NY, 10458",Coffee/Tea,40.86092,-73.89007
SUBWAY,"440 E FORDHAM RD BRONX NY, 10458",Sandwiches,40.86092,-73.89007
NEW ORIENTAL HOUSE,"565 E 184TH ST BRONX NY, 10458",Chinese,40.854313,-73.89009
CHUNG WAH,"2230 PITKIN AVE BROOKLYN NY, 11207",Chinese,40.672737,-73.890144
PIQUE 86 RESTAURANT,"220 E 198TH ST BRONX NY, 10458",Spanish,40.869667,-73.89015
DENNY'S,"805 PENNSYLVANIA AVE BROOKLYN NY, 11207",American,40.658054,-73.89022
LA FLOR DEL CANARIO #2 RESTAURANT PIZZERIA,"2225 PITKIN AVE BROOKLYN NY, 11207",Spanish,40.672733,-73.89024
COSMOS RESTAURANT,"726 EAST TREMONT AVENUE BRONX NY, 10457",Spanish,40.84497,-73.89024
POLLO SABROSO RESTAURANT,"216 E 198TH ST BRONX NY, 10458","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.86974,-73.890274
CHECKERS,"797 PENNSYLVANIA AVENUE BROOKLYN NY, 11207",American,40.65823,-73.89035
MIRELI RESTAURANT,"1122 WESTCHESTER AVE BRONX NY, 10459","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.825436,-73.8904
BURGER KING,"1940 LINDEN BOULEVARD BROOKLYN NY, 11207",Hamburgers,40.658455,-73.89044
MCDONALD'S,"2800 ATLANTIC AVENUE BROOKLYN NY, 11207",American,40.676575,-73.89044
BELLA PIZZA OF BRONX,"4555 3RD AVE BRONX NY, 10458",Pizza/Italian,40.85497,-73.89044
KENNEDY FRIED CHICKEN,"211 E 198TH ST BRONX NY, 10458",Chicken,40.869854,-73.89044
ALLEN RESTAURANT,"1201 RANDALL AVENUE BRONX NY, 10474","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.81153,-73.89045
WANG GARDEN,"1114 WESTCHESTER AVENUE BRONX NY, 10459",Chinese,40.8254,-73.89047
KENNEDY FRIED CHICKEN,"1076 E 165TH ST BRONX NY, 10459",Chicken,40.8251,-73.89048
ANTILLANA PIZZERIA,"1112 WESTCHESTER AVE BRONX NY, 10459",Pizza,40.825394,-73.89049
J & J RESTAURANT & CUCHIFRITOS,"718 EAST TREMONT AVENUE BRONX NY, 10457","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.845093,-73.89049
DMILTON JUICE BAR & MORE,"1106 WESTCHESTER AVE BRONX NY, 10459",Spanish,40.825367,-73.89053
LENA RESTAURANT,"206 EAST  198 STREET BRONX NY, 10458","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.869923,-73.89059
T-BROTHERS PIZZERIA,"957 ALDUS STREET BRONX NY, 10459",Pizza/Italian,40.823135,-73.89071
CHECKERS,"711 E TREMONT AVE BRONX NY, 10457",American,40.84521,-73.89071
CHIPOTLE MEXICAN GRILL,"4760 3RD AVE BRONX NY, 10458",Mexican,40.860413,-73.89094
BASCOM CATERING & EVENTS,"940 GARRISON AVENUE BRONX NY, 10474",American,40.818176,-73.890945
DUNKIN DONUTS,"925 HUNTS POINT AVE BRONX NY, 10459",American,40.820427,-73.890976
MCDONALD,"925 HUNTS POINT AVE BRONX NY, 10459",Sandwiches,40.820427,-73.890976
BOSTON MARKET,"925 HUNTS POINT AVE BRONX NY, 10459",American,40.820427,-73.890976
DUNKIN' DONUTS,"4521 3 AVENUE BRONX NY, 10457",Donuts,40.85401,-73.89101
SARKU JAPAN,"11114 FLATLANDS AVE BROOKLYN NY, 11207",Japanese,40.65022,-73.89103
PIZZA HUT,"11114 FLATLANDS AVE BROOKLYN NY, 11207",Pizza,40.65022,-73.89103
CHENS GARDEN,"11046 FLATLANDS AVE BROOKLYN NY, 11207",Chinese,40.650154,-73.8911
FIESTA CAFE BAR,"4640 3 AVENUE BRONX NY, 10458","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.857105,-73.8911
KENNEDY'S FRIED CHICKEN & BISCUITS,"4652 3RD AVE BRONX NY, 10458",Chicken,40.85749,-73.8911
SUBWAY,"11040 FLATLANDS AVENUE BROOKLYN NY, 11207",Sandwiches,40.65015,-73.891106
DUNKIN' DONUTS,"11010 FLATLANDS AVENUE BROOKLYN NY, 11207",Donuts,40.65012,-73.891136
J J SPORT RESTAURANT,"545 E 183RD ST BRONX NY, 10458","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.85425,-73.891136
IHOP,"11000 FLATLANDS AVENUE BROOKLYN NY, 11207",American,40.650112,-73.89114
CROWN FRIED CHICKEN,"343 EAST  194 STREET BRONX NY, 10458",Chicken,40.86406,-73.89117
KENNEDY FRIED CHICKEN,"2843 GRAND CONCOURSE BRONX NY, 10468",American,40.869987,-73.89119
KENNEDY CHICKEN & BURGERS,"2537 WEBSTER AVE BRONX NY, 10458",Chicken,40.86184,-73.891205
SUBWAY,"1047 E 163RD ST BRONX NY, 10459",Sandwiches,40.82098,-73.89123
WENDY'S,"1916 LINDEN BOULEVARD BROOKLYN NY, 11207",Hamburgers,40.658092,-73.89127
LITTLE CAESARS,"2537 DECATUR AVENUE BRONX NY, 10458",Pizza,40.862312,-73.89133
ZHU'S KITCHEN,"971 E 167TH ST BRONX NY, 10459",Chinese,40.826797,-73.89134
KENNEDY'S CHICKEN & SANDWICHS,"1039 EAST 163 STREET BRONX NY, 10459",Chicken,40.820984,-73.89137
ANA ROSY JUICE BAR,"962 E 167TH ST BRONX NY, 10459","Juice, Smoothies, Fruit Salads",40.826786,-73.891426
GIRALDA BAKERY,"1035 EAST  163 STREET BRONX NY, 10459",Bakery,40.820988,-73.89143
EL BISCOCHITO,"967 E 167TH ST BRONX NY, 10459",Mexican,40.826797,-73.89148
MEI MEI Chinese Restaurant,"2831 GRAND CONCOURSE BRONX NY, 10468",Chinese,40.869736,-73.89149
DOMINO'S,"2196 PITKIN AVENUE BROOKLYN NY, 11207",Pizza,40.67253,-73.891525
C & M PIZZA,"2519 WEBSTER AVENUE BRONX NY, 10458",Pizza,40.86156,-73.89153
MAGDA RESTAURANT,"2787 ATLANTIC AVE BROOKLYN NY, 11207",Spanish,40.676376,-73.891624
HAPPY GARDEN CHINESE RESTAURANT,"2192 PITKIN AVENUE BROOKLYN NY, 11207",Chinese,40.672516,-73.89164
LECHONERA 2DA RESTAURANTE,"429 NEW LOTS AVE BROOKLYN NY, 11207",Spanish,40.662434,-73.89176
PACO PIZZA,"2086 ARTHUR AVE BRONX NY, 10457",Pizza,40.849087,-73.89177
HAPPY WOK NO.1,"1284 SOUTHERN BOULEVARD BRONX NY, 10459",Chinese,40.830395,-73.891785
PRIMAVERA CAFE,"387 EAST FORDHAM ROAD BRONX NY, 10458",American,40.86181,-73.891785
KENNEDY'S CHICKEN & SANDWICHES,"1282 SOUTHERN BOULEVARD BRONX NY, 10459",Chicken,40.83036,-73.8918
EL BUEN AMBIENTE,"108 EAST  198 STREET BRONX NY, 10468","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.870655,-73.891815
LUKE'S PIZZA,"1226 SOUTHERN BOULEVARD BRONX NY, 10459",Pizza,40.82912,-73.89188
PARRILLA LATINA,"2501 WEBSTER AVE BRONX NY, 10458",Spanish,40.86121,-73.891884
LITTLE CAESARS,"1054 SOUTHERN BOULEVARD BRONX NY, 10459",Pizza,40.82444,-73.89191
CHECKERS,"1058 SOUTHERN BOULEVARD BRONX NY, 10459",Hamburgers,40.82453,-73.891914
JIMBO'S HAMBURGER PALACE,"1025 EAST  163 STREET BRONX NY, 10459",American,40.820988,-73.89192
LECHONERA POLLO SABROSO RESTAURANT,"1089 SOUTHERN BLVD BRONX NY, 10459","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.825756,-73.89193
KENNEDY FRIED CHICKEN,"2788 FULTON STREET BROOKLYN NY, 11207",American,40.67798,-73.892
LECHONERA EL FOGON,"2641 BAINBRIDGE AVE BRONX NY, 10458",Spanish,40.864796,-73.892
DUNKIN' DONUTS,"1040 WESTCHESTER AVENUE BRONX NY, 10459",Donuts,40.82461,-73.892006
CHECKERS,"379 E FORDHAM RD BRONX NY, 10458",American,40.861828,-73.89203
TINA  RESTAURANT,"2350 WASHINGTON AVE BRONX NY, 10458",American,40.85645,-73.89208
UNDERGROUND LOUNGE,"250 BEDFORD PARK BLVD W BRONX NY, 10468",American,40.874714,-73.892166
HARMONY CAFE (LEHMAN COLLEGE)l,"250 BEDFORD PARK BLVD W BRONX NY, 10468",Coffee/Tea,40.874714,-73.892166
CARMEN CAFE (Carmen Hall),"250 BEDFORD PARK BLVD W BRONX NY, 10468",American,40.874714,-73.892166
KENNEDY FRIED CHICKEN & PIZZA,"647 E TREMONT AVE BRONX NY, 10457",Chicken,40.845943,-73.89218
LITTLE CHINA CITY,"371 EAST FORDHAM ROAD BRONX NY, 10458",Chinese,40.86183,-73.892334
MCDONALD'S,"372 EAST FORDHAM ROAD BRONX NY, 10458",Hamburgers,40.86182,-73.892365
DUNKIN' DONUTS,"880 GARRISON AVENUE BRONX NY, 10474",Donuts,40.816727,-73.8924
GOLDEN KRUST CARIBBEAN BAKERY & GRILL,"1887 ROCKAWAY PARKWAY BROOKLYN NY, 11236",Caribbean,40.636314,-73.89248
CHINA GARDEN RESTAURANT,"206 JAMAICA AVENUE BROOKLYN NY, 11207",Chinese,40.68048,-73.8925
LITTLE CAESARS,"623 EAST TREMONT AVENUE BRONX NY, 10457",Pizza,40.846115,-73.89255
BLANQUITA RESTAURANT,"2647 BRIGGS AVENUE BRONX NY, 10458","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.86529,-73.89255
HONG CHEUNG RESTAURANT,"407 NEW LOTS AVENUE BROOKLYN NY, 11207",Chinese,40.662064,-73.8926
EASTERN RESTAURANT,"1877 ROCKAWAY PKWY BROOKLYN NY, 11236",Chinese,40.63648,-73.89266
LA NUEVA GIRALDA BAKERY,"1045 1/2 WESTCHESTER AVENUE BRONX NY, 10459",Bakery,40.82428,-73.89269
WORD UP CAFE,"652 PENNSYLVANIA AVE BROOKLYN NY, 11207",Coffee/Tea,40.66131,-73.89271
NEW RAINBOW CHINESE RESTAURANT,"613 EAST TREMONT AVENUE BRONX NY, 10457",Chinese,40.84619,-73.892715
PEKING CHEF,"925 E 107TH ST BROOKLYN NY, 11236",Chinese,40.64796,-73.89274
SUBWAY,"1868 LINDEN BOULEVARD BROOKLYN NY, 11207",Sandwiches,40.657463,-73.89274
LOS MOCANOS JUICE BAR & GRILL,"609 E TREMONT AVE BRONX NY, 10457","Juice, Smoothies, Fruit Salads",40.84622,-73.89278
MCDONALD'S,"875 GARRISON AVENUE BRONX NY, 10474",Hamburgers,40.816345,-73.8928
LA BELLA ROSA BAKERY,"605 EAST TREMONT AVENUE BRONX NY, 10457",Bakery,40.84625,-73.892845
BOCA RESTAURANT & STEAK HOUSE,"2458 WEBSTER AVE BRONX NY, 10458",American,40.860233,-73.892845
HUNTSPOINT CHINESE RESTAURANT,"901 SOUTHERN BOULEVARD BRONX NY, 10459",Chinese,40.819492,-73.892944
MILLY'S CORNER RESTAURANT AND BAR,"1129 LONGWOOD AVE BRONX NY, 10474","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.814384,-73.89297
SHUN YUEN CHINESE RESTAURANT,"234 E 194TH ST BRONX NY, 10458",Chinese,40.865128,-73.89298
CARIBBEAN FLAVA,"393 NEW LOTS AVE BROOKLYN NY, 11207",Caribbean,40.661892,-73.89299
DOMINO'S,"2463 WEBSTER AVENUE BRONX NY, 10458",Pizza,40.86011,-73.89299
YOLANDA RESTAURANT,"188 JAMAICA AVE BROOKLYN NY, 11207",Spanish,40.680244,-73.893005
GEORGINA RESTAURANT,"1003 EAST 163 STREET BRONX NY, 10459","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.82098,-73.89311
CHINA WOK III,"2459 WEBSTER AVE BRONX NY, 10458",Chinese,40.85999,-73.89311
SORRENTOS PIZZA,"3891 SEDGWICK AVE BRONX NY, 10463",Pizza,40.882755,-73.89331
MCDONALD'S,"599 EAST TREMONT AVENUE BRONX NY, 10457",Hamburgers,40.84642,-73.89345
SUBWAY,"597 E TREMONT AVE BRONX NY, 10457",Sandwiches,40.84642,-73.89345
LONG WON,"1845 ROCKAWAY PKWY BROOKLYN NY, 11236",Chinese,40.63724,-73.89352
3 WAY RESTAURANT,"384 EAST  188 STREET BRONX NY, 10458","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.860027,-73.89354
HAPPY COFFEE SHOP,"2729 ATLANTIC AVE BROOKLYN NY, 11207","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.676083,-73.89356
LA BAGUETTE SHOP,"1836 ROCKAWAY PARKWAY BROOKLYN NY, 11236",Bakery,40.6374,-73.893715
CRIS JUICE BAR CORP.,"370 E 188TH ST BRONX NY, 10458","Juice, Smoothies, Fruit Salads",40.86015,-73.89378
MERRYLAND BUFFET,"2496 ELM PLACE BRONX NY, 10458",Chinese,40.861805,-73.89381
HOME GARDEN,"1806 CROTONA AVE BRONX NY, 10457",Chinese,40.84247,-73.89384
EL VALLE RESTAURANT,"1000 WESTCHESTER AVENUE BRONX NY, 10459","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.82367,-73.893845
JOHNNY'S PIZZA RESTAURANT,"535 EAST  180 STREET BRONX NY, 10457",Pizza,40.850647,-73.89393
TEXAS CHICKEN & BURGERS,"1027 WESTCHESTER AVE BRONX NY, 10459",Chicken,40.82361,-73.89398
MONTE PIZZA,"360 E 188TH ST BRONX NY, 10458",Pizza,40.860245,-73.89398
"DUNKIN' DONUTS, BASKIN ROBBINS","321 E KINGSBRIDGE RD BRONX NY, 10458",Donuts,40.862812,-73.89412
SABOR LATINO RESTAURANT CUCHIFRITO,"1017 WESTCHESTER AVE BRONX NY, 10459","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.823517,-73.894165
NEW CROWN CHICKEN & BISCUIT,"507 PENNSYLVANIA AVENUE BROOKLYN NY, 11207",Chicken,40.66533,-73.89418
FLAVA II,"334 NEW LOTS AVENUE BROOKLYN NY, 11207",Caribbean,40.66134,-73.89422
HAPPY GARDEN,"277 EAST KINGSBRIDGE ROAD BRONX NY, 10458",Chinese,40.86381,-73.89426
MARIO'S PIZZA 2,"1011 WESTCHESTER AVE BRONX NY, 10459",Pizza,40.82346,-73.89427
EL DIAMANTE RESTAURANT,"4371 3 AVENUE BRONX NY, 10457",Spanish,40.85032,-73.894295
DARY'S RESTAURANT BAR,"517-519 E 180TH ST BRONX NY, 10457","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.85087,-73.894356
CHINA WOK KING CORP,"512 E 180TH ST BRONX NY, 10457",Chinese,40.850895,-73.89443
PIZZERIA SAN DIEGO,"506 E 180TH ST BRONX NY, 10457",Pizza,40.85097,-73.894585
SUBWAY,"1490 BOSTON ROAD BRONX NY, 10460",Sandwiches,40.834465,-73.89461
EXITO BAR & LOUNGE,"960 E 165TH ST BRONX NY, 10459",Spanish,40.823944,-73.894615
NEW EAST STAR,"987 WESTCHESTER AVE BRONX NY, 10459",Chinese,40.82324,-73.8947
MRS. MAXWELL'S BAKERY,"2700 ATLANTIC AVENUE BROOKLYN NY, 11207",Bakery,40.675915,-73.89484
SAN GERMAN CUCHIFRITO,"1020 TIFFANY STREET BRONX NY, 10459","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.824226,-73.89485
BURGER KING,"1772 ROCKAWAY PARKWAY BROOKLYN NY, 11236",Hamburgers,40.638474,-73.894905
LA MORENA RESTAURANT,"1151 TIFFANY STREET BRONX NY, 10459","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.827206,-73.89498
SPRING GARDEN RESTAURANT,"2689 ATLANTIC AVE BROOKLYN NY, 11207",Chinese,40.675903,-73.89506
GOLDEN STAR KITCHEN,"638 BLAKE AVE BROOKLYN NY, 11207",Chinese,40.66779,-73.89508
EL LIDER RESTAURANT,"4535 PARK AVENUE BRONX NY, 10457","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.85543,-73.89509
CHINA CITY,"308 EAST  188 STREET BRONX NY, 10458",Chinese,40.86068,-73.89514
ASMAU RESTAURANT,"1460A BOSTON RD BRONX NY, 10460",African,40.834095,-73.89515
YARD WITH STYLE JAMAICAN RESTAURANT,"10420 FLATLANDS AVE BROOKLYN NY, 11236",Caribbean,40.647167,-73.895226
CECI'S RESTAURANT,"423 HEGEMAN AVE BROOKLYN NY, 11207","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.658348,-73.89532
NAIA DELI GRILL JUICE AND SALAD BAR,"2115 WASHINGTON AVE BRONX NY, 10457",American,40.851913,-73.89532
LA PENDA II RESTAURANT,"485 E 180TH ST BRONX NY, 10457",Spanish,40.8514,-73.89541
BONAO BAR AND GRILL,"123 JAMAICA AVENUE BROOKLYN NY, 11207","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.679005,-73.89563
CHINA TASTES,"627 SUTTER AVENUE BROOKLYN NY, 11207",Chinese,40.66931,-73.895676
YUMMY TACO,"9625 AVENUE L BROOKLYN NY, 11236",Mexican,40.63838,-73.89577
DYNASTY TASTE LAM,"539A E TREMONT AVE BRONX NY, 10457",Chinese,40.846596,-73.89577
RICHARD'S DINER,"9606 AVENUE L BROOKLYN NY, 11236",Caribbean,40.63829,-73.89588
DOUGIE'S JAMAICAN CUISINE,"9604 AVENUE L BROOKLYN NY, 11236",Caribbean,40.638283,-73.8959
LOS PRIMOS DELICATESSEN,"236 PENNSYLVANIA AVE BROOKLYN NY, 11207",Spanish,40.671993,-73.8959
KINGS CHEF,"2258 WEBSTER AVE BRONX NY, 10457",Chinese,40.855724,-73.89591
LE WAFOU,"2254 WEBSTER AVE BRONX NY, 10457",African,40.85567,-73.89595
OSEI-KROM,"2254 WEBSTER AVE BRONX NY, 10457",African,40.85567,-73.89595
NEW LUCKY STAR,"807 SOUTHERN BLVD BRONX NY, 10459",Chinese,40.816525,-73.89601
NEW NO. 1 CHINA WOK,"64 W KINGSBRIDGE RD BRONX NY, 10468",Chinese,40.866882,-73.89602
N RICO CAFE,"801 SOUTHERN BLVD BRONX NY, 10459",American,40.816395,-73.89615
DON CHILE MEXICAN GRILL,"801 SOUTHERN BLVD BRONX NY, 10459",Mexican,40.816395,-73.89615
CHINA WOK,"47 EAST KINGSBRIDGE ROAD BRONX NY, 10468",Chinese,40.867,-73.896225
MARGHERITA'S PIZZA,"945 EAST  163 STREET BRONX NY, 10459",Pizza,40.821,-73.89627
SHALON RESTAURANT,"2734 JEROME AVE BRONX NY, 10468","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.868896,-73.89629
LJ PIZZA,"2734 JEROME AVENUE BRONX NY, 10468",Pizza,40.868896,-73.89629
MILLIE PEARTREE FISH FRY & SOUL FOOD,"2558 GRAND CONCOURSE BRONX NY, 10458",Soul Food,40.86351,-73.89632
CUPIDO'S RESTAURANT,"609 SUTTER AVENUE BROOKLYN NY, 11207","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.6692,-73.89641
SUBWAY,"1024 LONGWOOD AVENUE BRONX NY, 10459",Sandwiches,40.81643,-73.89641
NEW RED STAR,"795 SOUTHERN BOULEVARD BRONX NY, 10455",Chinese,40.816116,-73.89643
EL VALLE RESTAURANT,"794 SOUTHERN BOULEVARD BRONX NY, 10455","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.816093,-73.89644
NAPOLI'S BEST PIZZA,"521 EAST TREMONT AVENUE BRONX NY, 10457",Pizza,40.846718,-73.896454
BURGER KING/POPEYES,"217 E FORDHAM RD BRONX NY, 10458",Hamburgers,40.862396,-73.89646
CAOBA BROOKLYN BISTRO,"100 JAMAICA AVE BROOKLYN NY, 11207","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.67862,-73.89647
HALAL FRIED CHICKEN & PIZZA,"141 PENNSYLVANIA AVE BROOKLYN NY, 11207",Chicken,40.674297,-73.89648
CORKY'S DINER,"2535 GRAND CONCOURSE BRONX NY, 10468",American,40.863327,-73.89648
Xin Xing,"2352 TIEBOUT AVE BRONX NY, 10458",Chinese,40.858105,-73.89649
GOOD FRIENDS RESTAURANT,"9528 AVENUE L BROOKLYN NY, 11236",Chinese,40.637836,-73.89658
FOOD BO GARDEN RESTAURANT,"934C E 163RD ST BRONX NY, 10459",Chinese,40.82099,-73.8966
JIMBO'S HAMBURGER,"515 EAST TREMONT AVENUE BRONX NY, 10457",American,40.84675,-73.89661
STEVES PIZZA,"603 SUTTER AVE BROOKLYN NY, 11207",Pizza,40.66917,-73.896614
NEW MAMA'S FRIED CHICKEN & PIZZA,"787 SOUTHERN BLVD BRONX NY, 10455",Chicken,40.81592,-73.89664
TORTOISE & HARE,"6115 BROADWAY BRONX NY, 10471",American,40.89318,-73.896645
EL CASTILLO RESTAURANT,"935 EAST  163 STREET BRONX NY, 10459","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.821003,-73.89666
2 BROS PIZZA,"207 E FORDHAM RD BRONX NY, 10458",Pizza,40.86245,-73.89668
THE ORIGINAL PIZZA OF AVENUE L,"9514 AVENUE L BROOKLYN NY, 11236",Pizza,40.637768,-73.89669
THE PIZZA MAN,"1014 LONGWOOD AVE BRONX NY, 10459",Pizza,40.816612,-73.89673
PALADAR RESTAURANT,"2053B PITKIN AVENUE BROOKLYN NY, 11207","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.671764,-73.89677
BAMBOO GARDEN RESTAURANT,"9505 AVENUE L BROOKLYN NY, 11236",Caribbean,40.637726,-73.896774
GOOD TASTE RESTAURANT,"941A WESTCHESTER AVE BRONX NY, 10459",Chinese,40.822163,-73.896805
BEST ITALIAN PIZZA,"200-202 EAST FORDHAM ROAD BRONX NY, 10458",Pizza,40.862473,-73.89683
NATIONAL BAKERY,"944 INTERVALE AVENUE BRONX NY, 10459",Bakery,40.820957,-73.89689
DISTRIBUIDORA SAN MARCOS,"969 INTERVALE AVENUE BRONX NY, 10459",Mexican,40.822227,-73.89689
Fordham Restaurant,"2506 GRAND CONCOURSE BRONX NY, 10458",American,40.862755,-73.89689
KENNEDY CHICKEN AND PIZZA,"941 INTERVALE AVENUE BRONX NY, 10459",Chicken,40.821087,-73.8969
BRONX BURGER HOUSE,"5816 MOSHOLU AVENUE BRONX NY, 10471",American,40.904934,-73.89696
KINGSBRIDGE COFFEE SHOP,"17 EAST KINGSBRIDGE ROAD BRONX NY, 10468",Delicatessen,40.867306,-73.896965
